id,corpus,site,region,period,material,type,signs_str,sign_count,pdr_reading,grammar_pattern,n_translated,n_unknown,coverage,sanskrit,translation_yaj
2975.3,yajnadevam,Mohenjo-daro,Lower Indus,-,Clay,TAB:B,+921-100-415-904-017-032-820-740-904-741+,1,[+921-100-415-904-017-032-820-740-904-741+],SOLO,0,1,0.0,anA Anarza sAtA-daH,"Thus[RV], may the giftgiver[RV] set flow[√ऋष् लिट् 3s]"
2976.1,yajnadevam,Mohenjo-daro,Lower Indus,Intermediate,Clay,TAB:B,+390-697-151-740-176-798-838+,1,[+390-697-151-740-176-798-838+],SOLO,0,1,0.0,ref:2975.1,
2976.2,yajnadevam,Mohenjo-daro,Lower Indus,Intermediate,Clay,TAB:B,+032-840-267-150-741-070+,1,[+032-840-267-150-741-070+],SOLO,0,1,0.0,sanayAt Adaha,O destroyer[आ √दह्] from the ancient[RV]
2976.3,yajnadevam,Mohenjo-daro,Lower Indus,Intermediate,Clay,TAB:B,+740-100-415-904-017-032-820-740-904-741+,1,[+740-100-415-904-017-032-820-740-904-741+],SOLO,0,1,0.0,anA Anarza sAtAn,"Thus[RV], may he set flow[√ऋष् लिट् 3s] the gifts[RV]"
2977.1,yajnadevam,Mohenjo-daro,Lower Indus,Intermediate,Steatite,SEAL:C,+400-592-140-003-900-692-003-700+,1,[+400-592-140-003-900-692-003-700+],SOLO,0,1,0.0,aYjaka-A-jawa-navanI,The anointing[√अञ्ज् वुन्] braided[MBh] praiseworthy one[√नु ल्युट् इनि]
2978.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Steatite,SEAL:R,+690-323+,1,[+690-323+],SOLO,0,1,0.0,ref:2382.1,
2978.2,yajnadevam,Mohenjo-daro,Lower Indus,-,Steatite,SEAL:R,+740-690-060-550+,1,[+740-690-060-550+],SOLO,0,1,0.0,ref:2322.2,
2979.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-176-233-000+,1,[+740-176-233-000+],SOLO,0,1,0.0,,
2980.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-176-233-806+,1,[+740-176-233-806+],SOLO,0,1,0.0,ref:1923.1,
2981.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-384-233-806+,1,[+740-384-233-806+],SOLO,0,1,0.0,SaM-BAn,O auspicious[RV] shining one[√भा शतृ]
2982.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-384-233-000+,1,[+740-384-233-000+],SOLO,0,1,0.0,,
2983.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+407-845-220-415+,1,[+407-845-220-415+],SOLO,0,1,0.0,tma-Dara,O one who holds[MBh] the Prāṇa[RV 1.63.8]
2984.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+407-845-220-415+,1,[+407-845-220-415+],SOLO,0,1,0.0,ref:2983.1,
2985.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+165-900+,1,[+165-900+],SOLO,0,1,0.0,ABaH,from the resplendent one[√भा;=Agni]
2985.2,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+405-240-740-176-002-326+,1,[+405-240-740-176-002-326+],SOLO,0,1,0.0,mava-saM-mara,O braided[√मव्] all-killing one[RV]
2986.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+165-900+,1,[+165-900+],SOLO,0,1,0.0,ref:2985.1,
2986.2,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+405-240-740-176-002-326+,1,[+405-240-740-176-002-326+],SOLO,0,1,0.0,ref:2985.2,
2987.1,yajnadevam,Mohenjo-daro,Lower Indus,Intermediate,Copper,TAB:C,+165-900-700-003+,1,[+165-900-700-003+],SOLO,0,1,0.0,jAn-ABam,The Creator's[√जन् क्विप्] appearance[R]
2987.2,yajnadevam,Mohenjo-daro,Lower Indus,Intermediate,Copper,TAB:C,+740-176-220-032+,1,[+740-176-220-032+],SOLO,0,1,0.0,ref:1923.1,
2988.1,yajnadevam,Mohenjo-daro,Lower Indus,Intermediate,Copper,TAB:C,+165-900-700-003+,1,[+165-900-700-003+],SOLO,0,1,0.0,ref:2987.1,
2988.2,yajnadevam,Mohenjo-daro,Lower Indus,Intermediate,Copper,TAB:C,+740-176-220-032+,1,[+740-176-220-032+],SOLO,0,1,0.0,ref:1923.1,
2989.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+706-005+,1,[+706-005+],SOLO,0,1,0.0,ref:1489.1,
2989.2,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+407-585-233+,1,[+407-585-233+],SOLO,0,1,0.0,maBra,O wanderer[√मभ्र् अच्]
2990.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+706-005+,1,[+706-005+],SOLO,0,1,0.0,ref:1489.1,
2990.2,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+407-585-233+,1,[+407-585-233+],SOLO,0,1,0.0,ref:2989.2,
2991.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+706-005+,1,[+706-005+],SOLO,0,1,0.0,ref:1489.1,
2991.2,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+407-585-233+,1,[+407-585-233+],SOLO,0,1,0.0,ref:2989.2,
2992.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+341+,1,[+341+],SOLO,0,1,0.0,ref:250.1,
2992.2,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-615-503+,1,[+740-615-503+],SOLO,0,1,0.0,ref:2320.1,
2993.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+341+,1,[+341+],SOLO,0,1,0.0,ref:250.1,
2993.2,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-615-503+,1,[+740-615-503+],SOLO,0,1,0.0,ref:2320.1,
2994.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+617-142-001-595-095-760-744+,1,[+617-142-001-595-095-760-744+],SOLO,0,1,0.0,ana-ra ava-Anana,"O one who breathes(breath possessing)[ŚBr,Sis][RV 10.129.2], O one who turned his face[R] away[RV; ŚivaPurana 48.8]"
2995.1,yajnadevam,Mohenjo-daro,Lower Indus,Intermediate,Copper,TAB:C,+617-142-001-595-095-760-744+,1,[+617-142-001-595-095-760-744+],SOLO,0,1,0.0,ref:2994.1,
2996.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+000-000-717-747+,1,[+000-000-717-747+],SOLO,0,1,0.0,,
2997.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+595-343-615+,1,[+595-343-615+],SOLO,0,1,0.0,vaman,O emitter[√वम् अच्][L>R]
2998.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+407-071-032+,1,[+407-071-032+],SOLO,0,1,0.0,sa-hara,Sahara(=with Śiva) [MBh]
2999.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+407-071-032+,1,[+407-071-032+],SOLO,0,1,0.0,ref:2998.1,
3000.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+423-003-001-900-740-690-435-255+,1,[+423-003-001-900-740-690-435-255+],SOLO,0,1,0.0,mAKam A-jaya,All victory[MBh] to the sacrifice[Hariv]
3001.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+001-740-923-033-706+,1,[+001-740-923-033-706+],SOLO,0,1,0.0,ref:2488.2,
3002.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+001-740-923-033-706+,1,[+001-740-923-033-706+],SOLO,0,1,0.0,ref:2488.2,
3003.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+001-740-923-033-706+,1,[+001-740-923-033-706+],SOLO,0,1,0.0,ref:2488.2,
3004.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+001-740-923-033-706+,1,[+001-740-923-033-706+],SOLO,0,1,0.0,ref:2488.2,
3005.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+000-923-000+,1,[+000-923-000+],SOLO,0,1,0.0,,
3006.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+407-321-407-845-033-705-235+,1,[+407-321-407-845-033-705-235+],SOLO,0,1,0.0,ama-aYja-Darma-ara,O mighty[RV] anointing[√अञ्ज् अच्] one who restores[√ऋ अच्] Dharma
3007.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+407-321-407-845-033-705-235+,1,[+407-321-407-845-033-705-235+],SOLO,0,1,0.0,ref:3006.1,
3008.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+407-321-407-845-033-705-235+,1,[+407-321-407-845-033-705-235+],SOLO,0,1,0.0,ref:3006.1,
3009.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+407-321-407-845-033-705-235+,1,[+407-321-407-845-033-705-235+],SOLO,0,1,0.0,ref:3006.1,
3010.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+407-321-407-845-033-705-235+,1,[+407-321-407-845-033-705-235+],SOLO,0,1,0.0,ref:3006.1,
3011.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+407-321-407-845-033-705-235+,1,[+407-321-407-845-033-705-235+],SOLO,0,1,0.0,ref:3006.1,
3012.1,yajnadevam,Mohenjo-daro,Lower Indus,-,-,TAB:B,]000-000-740-000+,1,[]000-000-740-000+],SOLO,0,1,0.0,,
3013.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+407-321-407-845-033-705-235+,1,[+407-321-407-845-033-705-235+],SOLO,0,1,0.0,ref:3006.1,
3014.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+407-321-407-845-033-705-235+,1,[+407-321-407-845-033-705-235+],SOLO,0,1,0.0,ref:3006.1,
3015.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+790-740-100-176-421-003+,1,[+790-740-100-176-421-003+],SOLO,0,1,0.0,jaya-hAna-ra,O giver[Śis] of Victorious[RV] prowess[Apte]
3016.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+790-740-100-176-421-003+,1,[+790-740-100-176-421-003+],SOLO,0,1,0.0,ref:3015.1,
3017.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+790-740-100-176-421-003+,1,[+790-740-100-176-421-003+],SOLO,0,1,0.0,ref:3015.1,
3018.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+000-176-421-003+,1,[+000-176-421-003+],SOLO,0,1,0.0,,
3019.1,yajnadevam,Mohenjo-daro,Lower Indus,Late,Copper,TAB:C,+407-032-520-095-585-017-231+,1,[+407-032-520-095-585-017-231+],SOLO,0,1,0.0,ref:2284.2,
3020.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+407-032-520-095-585-017-231+,1,[+407-032-520-095-585-017-231+],SOLO,0,1,0.0,ref:2284.2,
3021.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+407-032-520-095-585-017-231+,1,[+407-032-520-095-585-017-231+],SOLO,0,1,0.0,ref:2284.2,
3022.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-100-233-003+,1,[+740-100-233-003+],SOLO,0,1,0.0,jamAn,The consumers[√जम् अच्][amp]
3023.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-752-615-503+,1,[+740-752-615-503+],SOLO,0,1,0.0,ref:2275.1,
3024.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-752-615-503+,1,[+740-752-615-503+],SOLO,0,1,0.0,ref:2275.1,
3025.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-752-615-503+,1,[+740-752-615-503+],SOLO,0,1,0.0,ref:2275.1,
3026.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-752-615-503+,1,[+740-752-615-503+],SOLO,0,1,0.0,ref:2275.1,
3027.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-752-615-503+,1,[+740-752-615-503+],SOLO,0,1,0.0,ref:2275.1,
3028.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-752-615-503+,1,[+740-752-615-503+],SOLO,0,1,0.0,ref:2275.1,
3029.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-752-615-503+,1,[+740-752-615-503+],SOLO,0,1,0.0,ref:2275.1,
3030.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-752-615-503+,1,[+740-752-615-503+],SOLO,0,1,0.0,ref:2275.1,
3031.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-752-615-503+,1,[+740-752-615-503+],SOLO,0,1,0.0,ref:2275.1,
3032.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-752-615-503+,1,[+740-752-615-503+],SOLO,0,1,0.0,ref:2275.1,
3033.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-752-615-503+,1,[+740-752-615-503+],SOLO,0,1,0.0,ref:2275.1,
3034.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-752-615-503+,1,[+740-752-615-503+],SOLO,0,1,0.0,ref:2275.1,
3035.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-752-615-503+,1,[+740-752-615-503+],SOLO,0,1,0.0,ref:2275.1,
3036.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-752-615-503+,1,[+740-752-615-503+],SOLO,0,1,0.0,ref:2275.1,
3037.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-752-615-503+,1,[+740-752-615-503+],SOLO,0,1,0.0,ref:2275.1,
3038.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+407-061-845-240-798+,1,[+407-061-845-240-798+],SOLO,0,1,0.0,ref:2481.1,
3039.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+407-061-845-240-798+,1,[+407-061-845-240-798+],SOLO,0,1,0.0,ref:2481.1,
3040.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+407-061-845-240-798+,1,[+407-061-845-240-798+],SOLO,0,1,0.0,ref:2481.1,
3041.1,yajnadevam,Mohenjo-daro,Lower Indus,Late,Copper,TAB:C,+740-773-220-032+,1,[+740-773-220-032+],SOLO,0,1,0.0,sa-maTram,with the stormy one[RV][SR: reṣmiya]
3042.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-222-233-235+,1,[+740-222-233-235+],SOLO,0,1,0.0,amam namAn,May they bow[√नम् लेट् 3p] to the mighty one[RV]
3043.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-222-233-235/617-142-001-368-861+,1,[+740-222-233-235/617-142-001-368-861+],SOLO,0,1,0.0,raRa-Anana Amam namAn,O one with the pleased[√रण्] face[R][SR: śantamayā]; May they bow[√नम् लेट् 3p] to the mighty one[RV]
3044.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+617-142-001-368-861+,1,[+617-142-001-368-861+],SOLO,0,1,0.0,raRa-Anana,O one with the pleased[√रण्] face[R][SR: śantamayā]
3044.2,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-222-233-235+,1,[+740-222-233-235+],SOLO,0,1,0.0,ref:3042.1,
3045.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+617-142-597-032-905+,1,[+617-142-597-032-905+],SOLO,0,1,0.0,naSa ava-Anana,O destroyer[√नश् अच्] whose face[R] is turned away[RV][SR: parācīnā mukhā]
3046.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+617-142-597-032-905+,1,[+617-142-597-032-905+],SOLO,0,1,0.0,ref:3045.1,
3047.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+617-142-597-032-905/407-004-002-365-460-495+,1,[+617-142-597-032-905/407-004-002-365-460-495+],SOLO,0,1,0.0,A Danvacara naSa ava-Anana,O Desert Roamer(Indra); O destroyer[√नश् अच्] whose face[R] is turned away[RV][SR: parācīnā mukhā]
3048.1,yajnadevam,Mohenjo-daro,Lower Indus,Late,Copper,TAB:C,+740-388-585-017+,1,[+740-388-585-017+],SOLO,0,1,0.0,saBavAn,The one with the council[RV +मतुप्](Śiva council of Maruts)
3050.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-388-585-017+,1,[+740-388-585-017+],SOLO,0,1,0.0,ref:3048.1,
3051.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-388-585-017+,1,[+740-388-585-017+],SOLO,0,1,0.0,ref:3048.1,
3052.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-900-850-407-061-845-806+,1,[+740-900-850-407-061-845-806+],SOLO,0,1,0.0,ref:2287.2,
3053.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-900-850-407-061-845-806+,1,[+740-900-850-407-061-845-806+],SOLO,0,1,0.0,ref:2287.2,
3054.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-900-850-407-061-845-806+,1,[+740-900-850-407-061-845-806+],SOLO,0,1,0.0,ref:2287.2,
3055.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-900-850-407-061-845-806+,1,[+740-900-850-407-061-845-806+],SOLO,0,1,0.0,ref:2287.2,
3056.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-900-850-407-061-845-806+,1,[+740-900-850-407-061-845-806+],SOLO,0,1,0.0,ref:2287.2,
3057.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-900-850-407-061-845-806+,1,[+740-900-850-407-061-845-806+],SOLO,0,1,0.0,ref:2287.2,
3058.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+407-321-407-845-033-705-235+,1,[+407-321-407-845-033-705-235+],SOLO,0,1,0.0,ref:3006.1,
3058.2,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+753+,1,[+753+],SOLO,0,1,0.0,ref:35.1,
3059.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+749+,1,[+749+],SOLO,0,1,0.0,ISAna,"O reigning one[=Rudra, RV ŚvetUp]"
3059.2,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-384-233-806+,1,[+740-384-233-806+],SOLO,0,1,0.0,ref:2981.1,
3060.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,]806[,1,[]806[],SOLO,0,1,0.0,ref:34.1,
3061.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+781+,1,[+781+],SOLO,0,1,0.0,ref:35.1,
3061.2,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+408-032-520-095-585-017-220+,1,[+408-032-520-095-585-017-220+],SOLO,0,1,0.0,ref:2284.2,
3062.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+000-797[,1,[+000-797[],SOLO,0,1,0.0,,
3062.2,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,]090-520-032-408+,1,[]090-520-032-408+],SOLO,0,1,0.0,,
3063.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+781+,1,[+781+],SOLO,0,1,0.0,ref:35.1,
3063.2,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-900-850-407-061-845-806+,1,[+740-900-850-407-061-845-806+],SOLO,0,1,0.0,ref:2287.2,
3064.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-900-850-407-845-806+,1,[+740-900-850-407-845-806+],SOLO,0,1,0.0,sa-Dara-rARa,"O roar-bearing[MBh, √रण् घञ्] one"
3064.2,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+777+,1,[+777+],SOLO,0,1,0.0,ref:2284.1,
3065.1,yajnadevam,Mohenjo-daro,Lower Indus,Late,Copper,TAB:C,+740-900-850-407-061-845-806+,1,[+740-900-850-407-061-845-806+],SOLO,0,1,0.0,ref:2287.2,
3065.2,yajnadevam,Mohenjo-daro,Lower Indus,Late,Copper,TAB:C,+777+,1,[+777+],SOLO,0,1,0.0,ref:2284.1,
3066.1,yajnadevam,Mohenjo-daro,Lower Indus,Intermediate,Copper,TAB:C,+841+,1,[+841+],SOLO,0,1,0.0,DI,devotion[RV]
3066.2,yajnadevam,Mohenjo-daro,Lower Indus,Intermediate,Copper,TAB:C,+740-405-590-220-003+,1,[+740-405-590-220-003+],SOLO,0,1,0.0,ref:2621.1,
3067.1,yajnadevam,Mohenjo-daro,Lower Indus,Intermediate,Copper,TAB:C,+957+,1,[+957+],SOLO,0,1,0.0,maha,O mighty one[RV]
3067.2,yajnadevam,Mohenjo-daro,Lower Indus,Intermediate,Copper,TAB:C,+740-100-904-033-705-231-798+,1,[+740-100-904-033-705-231-798+],SOLO,0,1,0.0,asama-aYjAna,O unequalled[RV] anointer[√अञ्ज् चानश्][SR: bhiṣak]
3068.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+354+,1,[+354+],SOLO,0,1,0.0,ref:334.1,
3069.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Copper,TAB:C,+740-220-000+,1,[+740-220-000+],SOLO,0,1,0.0,,
3070.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Clay,POT:T:g,+740-035[,1,[+740-035[],SOLO,0,1,0.0,,
3071.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Clay,MISC,+840-032+,1,[+840-032+],SOLO,0,1,0.0,ref:1219.1,
3072.1,yajnadevam,Mohenjo-daro,Lower Indus,-,-,MISC,+515+,1,[+515+],SOLO,0,1,0.0,ref:34.1,
3073.1,yajnadevam,Mohenjo-daro,Lower Indus,Intermediate,Steatite,SEAL:S,]033-706-233-220-001-820+,1,[]033-706-233-220-001-820+],SOLO,0,1,0.0,,
3074.1,yajnadevam,Mohenjo-daro,Lower Indus,-,-,SEAL:S,+740-760-175-176-220-415-798-002-299-530-820+,1,[+740-760-175-176-220-415-798-002-299-530-820+],SOLO,0,1,0.0,rasa-lava-ahata-maha-SaraRa,"O roaring[√रस् अच्] cutter[Nalod], O unblemished[AV] great[RV] refuge[RV]”"
3075.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Steatite,SEAL:S,+190-125-575+,1,[+190-125-575+],SOLO,0,1,0.0,mada-ASa,O Soma (Exhilarating[RV] food[RV])
3076.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Steatite,SEAL:S,+740-176-741-435-255-000-000[,1,[+740-176-741-435-255-000-000[],SOLO,0,1,0.0,,
3077.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Steatite,SEAL:S,+842-374-125/740-803-060-692-740-690-435-255-060-692+,1,[+842-374-125/740-803-060-692-740-690-435-255-060-692+],SOLO,0,1,0.0,kam mAKaM kaMsaM dAta-nadan,"Indeed[RV 1.39.7] the sacrificial[Hariv] cup[AV], O roaring[√नद् शतृ] purified one[Pāṇ 74.46]"
3078.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Steatite,SEAL:S,+617-243-741-615-440-220+,1,[+617-243-741-615-440-220+],SOLO,0,1,0.0,sampannam A-manan,The one meditating[√म्ना शतृ] on Sampanna(Rudra)[MBh][/s/ elided]
3079.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Steatite,SEAL:S,+740-560-233-002-291-690-564+,1,[+740-560-233-002-291-690-564+],SOLO,0,1,0.0,ASaka lava-mahan,"O consumer[MBh 13.7.18], O great reaper[MBh,RV]"
3080.1,yajnadevam,Mohenjo-daro,Lower Indus,-,-,SEAL:S,+679-740-176-240-798-002-861+,1,[+679-740-176-240-798-002-861+],SOLO,0,1,0.0,ravasa-mahAnaKa,O roaring[RV] one with long nails(Śiva)[MBh]
3081.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Steatite,SEAL:S,+520-033-706-240-220-032-368-263+,1,[+520-033-706-240-220-032-368-263+],SOLO,0,1,0.0,tana saM-maYjana,"O Pervader[√तन् अच्], O thoroughly[RV] Roaring one[√मञज् ल्युट्]"
3082.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Steatite,SEAL:S,]000-220-415-798-746-442-556+,1,[]000-220-415-798-746-442-556+],SOLO,0,1,0.0,,
3083.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Steatite,SEAL:S,+930/000-071-235-745-617+,1,[+930/000-071-235-745-617+],SOLO,0,1,0.0,,
3084.1,yajnadevam,Mohenjo-daro,Lower Indus,Late,Steatite,SEAL:S,+679-740-220-415-001-820-812-820-140-820+,1,[+679-740-220-415-001-820-812-820-140-820+],SOLO,0,1,0.0,fta-raTa-rAta-mAnaka,"the measure[Hcat] for the bestowed[RV] suitable[RV] chariot[RV,RV]"
3085.1,yajnadevam,Mohenjo-daro,Lower Indus,Late ,Steatite,SEAL:S,+527-555-235-220-032-002-000-216+,1,[+527-555-235-220-032-002-000-216+],SOLO,0,1,0.0,,
3086.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Steatite,SEAL:S,+740-638[,1,[+740-638[],SOLO,0,1,0.0,,
3087.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Steatite,SEAL:S,+740-482-055-240-235-745-740-590+,1,[+740-482-055-240-235-745-740-590+],SOLO,0,1,0.0,vanAnAm majjasam,The pith[ŚBr] of trees[RV]
3088.1,yajnadevam,Mohenjo-daro,Lower Indus,-,-,SEAL:S,+226-415-002-190-751+,1,[+226-415-002-190-751+],SOLO,0,1,0.0,antara-aSvatTa naman,saluting the Aśvattha[AV] connected[RV 2.41.8] one [=Śiva as Dakshinamurthy]
3089.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Steatite,SEAL:S,+740-585-017-740-240-002-817-090-370+,1,[+740-585-017-740-240-002-817-090-370+],SOLO,0,1,0.0,ka-A-ravamARa-saBam,The pleased[√कन् क्विप्] roarer's[MBh] council[RV][SR: sabhāpati]
3090.1,yajnadevam,Mohenjo-daro,Lower Indus,Early,Paste,SEAL:S,+740-760-440-000-002-817+,1,[+740-760-440-000-002-817+],SOLO,0,1,0.0,,
3091.1,yajnadevam,Mohenjo-daro,Lower Indus,-,Steatite,SEAL:S,+740-100-235-233-741-060-920+,1,[+740-100-235-233-741-060-920+],SOLO,0,1,0.0,damana-mAmAna,O Subduing[MBh] ever-measurer(=traveler)[√मा यङि अच् (RV)]
3092.1,yajnadevam,Mohenjo-daro,Lower Indus,-,-,SEAL:S,+090-740-100-220-032-741-361+,1,[+090-740-100-220-032-741-361+],SOLO,0,1,0.0,A-mana-samAna,O fully meditating[आ-√मन्] equanimous one[Bhp]
3093.1,yajnadevam,Mohenjo-daro,Lower Indus,Intermediate,Silver,SEAL:S,+820-571+,1,[+820-571+],SOLO,0,1,0.0,mIra,O ocean[Uṇ; =Śiva MBh]
